Time,Ask,Bid,Volume,Spread
2026-03-17 01:11:00,2367,7799999999997,2367,68,0,01,0,09999999999990905
2026-03-17 01:12:00,2362,21,2362,11,0,01,0,09999999999990905
2026-03-17 01:13:00,2369,16,2369,06,0,01,0,09999999999990905
2026-03-17 01:14:00,2366,17,2366,07,0,01,0,09999999999990905
2026-03-17 01:15:00,2364,33,2364,23,0,01,0,09999999999990905
2026-03-17 01:16:00,2364,6,2364,5,0,01,0,09999999999990905
2026-03-17 01:17:00,2359,18,2359,08,0,01,0,09999999999990905
2026-03-17 01:18:00,2360,99,2360,89,0,01,0,09999999999990905
2026-03-17 01:19:00,2363,91,2363,81,0,01,0,09999999999990905
2026-03-17 01:20:00,2365,99,2365,89,0,01,0,09999999999990905
2026-03-17 01:21:00,2364,5899999999997,2364,49,0,01,0,09999999999990905
2026-03-17 01:22:00,2363,66,2363,56,0,01,0,09999999999990905
2026-03-17 01:23:00,2359,98,2359,88,0,01,0,09999999999990905
2026-03-17 01:24:00,2360,02,2359,92,0,01,0,09999999999990905
2026-03-17 01:25:00,2361,08,2360,98,0,01,0,09999999999990905
2026-03-17 01:26:00,2362,69,2362,59,0,01,0,09999999999990905
2026-03-17 01:27:00,2364,0899999999997,2363,99,0,01,0,09999999999990905
2026-03-17 01:28:00,2362,96,2362,86,0,01,0,09999999999990905
2026-03-17 01:29:00,2363,97,2363,87,0,01,0,09999999999990905
2026-03-17 01:30:00,2364,16,2364,06,0,01,0,09999999999990905
2026-03-17 01:31:00,2362,81,2362,71,0,01,0,09999999999990905
2026-03-17 01:32:00,2362,14,2362,04,0,01,0,09999999999990905
2026-03-17 01:33:00,2364,42,2364,32,0,01,0,09999999999990905
2026-03-17 01:34:00,2364,46,2364,36,0,01,0,09999999999990905
2026-03-17 01:35:00,2368,81,2368,71,0,01,0,09999999999990905
2026-03-17 01:36:00,2372,69,2372,59,0,01,0,09999999999990905
2026-03-17 01:37:00,2368,97,2368,87,0,01,0,09999999999990905
2026-03-17 01:38:00,2365,81,2365,71,0,01,0,09999999999990905
2026-03-17 01:39:00,2367,69,2367,59,0,01,0,09999999999990905
2026-03-17 01:40:00,2365,72,2365,62,0,01,0,09999999999990905
2026-03-17 01:41:00,2363,4,2363,3,0,01,0,09999999999990905
2026-03-17 01:42:00,2361,77,2361,67,0,01,0,09999999999990905
2026-03-17 01:43:00,2353,87,2353,77,0,01,0,09999999999990905
2026-03-17 01:44:00,2355,5899999999997,2355,49,0,01,0,09999999999990905
2026-03-17 01:45:00,2359,7,2359,6,0,01,0,09999999999990905
2026-03-17 01:46:00,2357,58,2357,48,0,01,0,09999999999990905
2026-03-17 01:47:00,2361,66,2361,56,0,01,0,09999999999990905
2026-03-17 01:48:00,2365,65,2365,55,0,01,0,09999999999990905
2026-03-17 01:49:00,2361,3399999999997,2361,24,0,01,0,09999999999990905
2026-03-17 01:50:00,2360,49,2360,39,0,01,0,09999999999990905
2026-03-17 01:51:00,2357,99,2357,89,0,01,0,09999999999990905
2026-03-17 01:52:00,2356,52,2356,42,0,01,0,09999999999990905
2026-03-17 01:53:00,2356,75,2356,65,0,01,0,09999999999990905
2026-03-17 01:54:00,2356,5499999999997,2356,45,0,01,0,09999999999990905
2026-03-17 01:55:00,2353,17,2353,07,0,01,0,09999999999990905
2026-03-17 01:56:00,2356,2799999999997,2356,18,0,01,0,09999999999990905
2026-03-17 01:57:00,2360,11,2360,01,0,01,0,09999999999990905
2026-03-17 01:58:00,2360,14,2360,04,0,01,0,09999999999990905
2026-03-17 01:59:00,2358,86,2358,76,0,01,0,09999999999990905
2026-03-17 02:00:00,2360,19,2360,09,0,01,0,09999999999990905
2026-03-17 02:01:00,2360,0899999999997,2359,99,0,01,0,09999999999990905
2026-03-17 02:02:00,2359,81,2359,71,0,01,0,09999999999990905
2026-03-17 02:03:00,2359,2358,9,0,01,0,09999999999990905
2026-03-17 02:04:00,2358,5899999999997,2358,49,0,01,0,09999999999990905
2026-03-17 02:05:00,2357,49,2357,39,0,01,0,09999999999990905
2026-03-17 02:06:00,2355,2354,9,0,01,0,09999999999990905
2026-03-17 02:07:00,2352,48,2352,38,0,01,0,09999999999990905
2026-03-17 02:08:00,2348,98,2348,88,0,01,0,09999999999990905
2026-03-17 02:09:00,2349,25,2349,15,0,01,0,09999999999990905
2026-03-17 02:10:00,2349,18,2349,08,0,01,0,09999999999990905
2026-03-17 02:11:00,2347,5099999999998,2347,41,0,01,0,09999999999990905
2026-03-17 02:12:00,2345,5099999999998,2345,41,0,01,0,09999999999990905
2026-03-17 02:13:00,2345,52,2345,42,0,01,0,09999999999990905
2026-03-17 02:14:00,2348,13,2348,03,0,01,0,09999999999990905
2026-03-17 02:15:00,2349,37,2349,27,0,01,0,09999999999990905
2026-03-17 02:16:00,2347,44,2347,34,0,01,0,09999999999990905
2026-03-17 02:17:00,2347,87,2347,77,0,01,0,09999999999990905
2026-03-17 02:18:00,2346,4,2346,3,0,01,0,09999999999990905
2026-03-17 02:19:00,2345,2,2345,1,0,01,0,09999999999990905
2026-03-17 02:20:00,2345,13,2345,03,0,01,0,09999999999990905
2026-03-17 02:21:00,2345,77,2345,67,0,01,0,09999999999990905
2026-03-17 02:22:00,2347,49,2347,39,0,01,0,09999999999990905
2026-03-17 02:23:00,2345,95,2345,85,0,01,0,09999999999990905
2026-03-17 02:24:00,2344,39,2344,29,0,01,0,09999999999990905
2026-03-17 02:25:00,2345,7999999999997,2345,7,0,01,0,09999999999990905
2026-03-17 02:26:00,2346,2599999999998,2346,16,0,01,0,09999999999990905
2026-03-17 02:27:00,2344,41,2344,31,0,01,0,09999999999990905
2026-03-17 02:28:00,2346,21,2346,11,0,01,0,09999999999990905
2026-03-17 02:29:00,2347,13,2347,03,0,01,0,09999999999990905
2026-03-17 02:30:00,2347,98,2347,88,0,01,0,09999999999990905
2026-03-17 02:31:00,2348,08,2347,98,0,01,0,09999999999990905
2026-03-17 02:32:00,2347,7999999999997,2347,7,0,01,0,09999999999990905
2026-03-17 02:33:00,2349,31,2349,21,0,01,0,09999999999990905
2026-03-17 02:34:00,2352,0499999999997,2351,95,0,01,0,09999999999990905
2026-03-17 02:35:00,2352,62,2352,52,0,01,0,09999999999990905
2026-03-17 02:36:00,2354,0699999999997,2353,97,0,01,0,09999999999990905
2026-03-17 02:37:00,2352,87,2352,77,0,01,0,09999999999990905
2026-03-17 02:38:00,2356,61,2356,51,0,01,0,09999999999990905
2026-03-17 02:39:00,2357,83,2357,73,0,01,0,09999999999990905
2026-03-17 02:40:00,2359,97,2359,87,0,01,0,09999999999990905
2026-03-17 02:41:00,2357,36,2357,26,0,01,0,09999999999990905
2026-03-17 02:42:00,2357,8399999999997,2357,74,0,01,0,09999999999990905
2026-03-17 02:43:00,2359,36,2359,26,0,01,0,09999999999990905
2026-03-17 02:44:00,2357,89,2357,79,0,01,0,09999999999990905
2026-03-17 02:45:00,2357,75,2357,65,0,01,0,09999999999990905
2026-03-17 02:46:00,2355,93,2355,83,0,01,0,09999999999990905
2026-03-17 02:47:00,2359,73,2359,63,0,01,0,09999999999990905
2026-03-17 02:48:00,2358,11,2358,01,0,01,0,09999999999990905
2026-03-17 02:49:00,2356,71,2356,61,0,01,0,09999999999990905
2026-03-17 02:50:00,2357,02,2356,92,0,01,0,09999999999990905
2026-03-17 02:51:00,2355,97,2355,87,0,01,0,09999999999990905
2026-03-17 02:52:00,2356,91,2356,81,0,01,0,09999999999990905
2026-03-17 02:53:00,2356,69,2356,59,0,01,0,09999999999990905
2026-03-17 02:54:00,2357,43,2357,33,0,01,0,09999999999990905
2026-03-17 02:55:00,2356,46,2356,36,0,01,0,09999999999990905
2026-03-17 02:56:00,2354,8199999999997,2354,72,0,01,0,09999999999990905
2026-03-17 02:57:00,2351,85,2351,75,0,01,0,09999999999990905
2026-03-17 02:58:00,2351,0899999999997,2350,99,0,01,0,09999999999990905
2026-03-17 02:59:00,2352,74,2352,64,0,01,0,09999999999990905
2026-03-17 03:00:00,2350,75,2350,65,0,01,0,09999999999990905
2026-03-17 03:01:00,2352,19,2352,09,0,01,0,09999999999990905
2026-03-17 03:02:00,2350,4,2350,3,0,01,0,09999999999990905
2026-03-17 03:03:00,2352,96,2352,86,0,01,0,09999999999990905
2026-03-17 03:04:00,2355,02,2354,92,0,01,0,09999999999990905
2026-03-17 03:05:00,2353,41,2353,31,0,01,0,09999999999990905
2026-03-17 03:06:00,2349,97,2349,87,0,01,0,09999999999990905
2026-03-17 03:07:00,2352,63,2352,53,0,01,0,09999999999990905
2026-03-17 03:08:00,2349,29,2349,19,0,01,0,09999999999990905
2026-03-17 03:09:00,2349,75,2349,65,0,01,0,09999999999990905
2026-03-17 03:10:00,2348,65,2348,55,0,01,0,09999999999990905
2026-03-17 03:11:00,2345,5099999999998,2345,41,0,01,0,09999999999990905
2026-03-17 03:12:00,2344,5299999999997,2344,43,0,01,0,09999999999990905
2026-03-17 03:13:00,2342,66,2342,56,0,01,0,09999999999990905
2026-03-17 03:14:00,2342,83,2342,73,0,01,0,09999999999990905
2026-03-17 03:15:00,2341,95,2341,85,0,01,0,09999999999990905
2026-03-17 03:16:00,2341,7,2341,6,0,01,0,09999999999990905
2026-03-17 03:17:00,2342,99,2342,89,0,01,0,09999999999990905
2026-03-17 03:18:00,2339,73,2339,63,0,01,0,09999999999990905
2026-03-17 03:19:00,2342,42,2342,32,0,01,0,09999999999990905
2026-03-17 03:20:00,2343,5499999999997,2343,45,0,01,0,09999999999990905
2026-03-17 03:21:00,2343,21,2343,11,0,01,0,09999999999990905
2026-03-17 03:22:00,2340,54,2340,44,0,01,0,09999999999990905
2026-03-17 03:23:00,2336,5899999999997,2336,49,0,01,0,09999999999990905
2026-03-17 03:24:00,2338,17,2338,07,0,01,0,09999999999990905
2026-03-17 03:25:00,2335,75,2335,65,0,01,0,09999999999990905
2026-03-17 03:26:00,2337,93,2337,83,0,01,0,09999999999990905
2026-03-17 03:27:00,2338,36,2338,26,0,01,0,09999999999990905
2026-03-17 03:28:00,2339,0699999999997,2338,97,0,01,0,09999999999990905
2026-03-17 03:29:00,2336,7999999999997,2336,7,0,01,0,09999999999990905
2026-03-17 03:30:00,2336,2335,9,0,01,0,09999999999990905
2026-03-17 03:31:00,2333,6,2333,5,0,01,0,09999999999990905
2026-03-17 03:32:00,2328,67,2328,57,0,01,0,09999999999990905
2026-03-17 03:33:00,2330,89,2330,79,0,01,0,09999999999990905
2026-03-17 03:34:00,2325,77,2325,67,0,01,0,09999999999990905
2026-03-17 03:35:00,2324,11,2324,01,0,01,0,09999999999990905
2026-03-17 03:36:00,2319,88,2319,78,0,01,0,09999999999990905
2026-03-17 03:37:00,2320,39,2320,29,0,01,0,09999999999990905
2026-03-17 03:38:00,2322,74,2322,64,0,01,0,09999999999990905
2026-03-17 03:39:00,2323,92,2323,82,0,01,0,09999999999990905
2026-03-17 03:40:00,2323,0899999999997,2322,99,0,01,0,09999999999990905
2026-03-17 03:41:00,2317,56,2317,46,0,01,0,09999999999990905
2026-03-17 03:42:00,2314,8199999999997,2314,72,0,01,0,09999999999990905
2026-03-17 03:43:00,2315,73,2315,63,0,01,0,09999999999990905
2026-03-17 03:44:00,2317,7799999999997,2317,68,0,01,0,09999999999990905
2026-03-17 03:45:00,2314,98,2314,88,0,01,0,09999999999990905
2026-03-17 03:46:00,2311,29,2311,19,0,01,0,09999999999990905
2026-03-17 03:47:00,2311,7599999999998,2311,66,0,01,0,09999999999990905
2026-03-17 03:48:00,2308,88,2308,78,0,01,0,09999999999990905
2026-03-17 03:49:00,2310,52,2310,42,0,01,0,09999999999990905
2026-03-17 03:50:00,2310,5099999999998,2310,41,0,01,0,09999999999990905
2026-03-17 03:51:00,2308,8199999999997,2308,72,0,01,0,09999999999990905
2026-03-17 03:52:00,2315,3199999999997,2315,22,0,01,0,09999999999990905
2026-03-17 03:53:00,2314,45,2314,35,0,01,0,09999999999990905
2026-03-17 03:54:00,2312,73,2312,63,0,01,0,09999999999990905
2026-03-17 03:55:00,2312,81,2312,71,0,01,0,09999999999990905
2026-03-17 03:56:00,2311,94,2311,84,0,01,0,09999999999990905
2026-03-17 03:57:00,2317,5099999999998,2317,41,0,01,0,09999999999990905
2026-03-17 03:58:00,2317,98,2317,88,0,01,0,09999999999990905
2026-03-17 03:59:00,2319,5499999999997,2319,45,0,01,0,09999999999990905
2026-03-17 04:00:00,2320,0099999999998,2319,91,0,01,0,09999999999990905
2026-03-17 04:01:00,2323,68,2323,58,0,01,0,09999999999990905
2026-03-17 04:02:00,2325,61,2325,51,0,01,0,09999999999990905
2026-03-17 04:03:00,2325,47,2325,37,0,01,0,09999999999990905
2026-03-17 04:04:00,2318,04,2317,94,0,01,0,09999999999990905
2026-03-17 04:05:00,2322,61,2322,51,0,01,0,09999999999990905
2026-03-17 04:06:00,2323,38,2323,28,0,01,0,09999999999990905
2026-03-17 04:07:00,2324,87,2324,77,0,01,0,09999999999990905
2026-03-17 04:08:00,2324,29,2324,19,0,01,0,09999999999990905
2026-03-17 04:09:00,2325,15,2325,05,0,01,0,09999999999990905
2026-03-17 04:10:00,2326,93,2326,83,0,01,0,09999999999990905
2026-03-17 04:11:00,2328,52,2328,42,0,01,0,09999999999990905
2026-03-17 04:12:00,2328,0099999999998,2327,91,0,01,0,09999999999990905
2026-03-17 04:13:00,2324,61,2324,51,0,01,0,09999999999990905
2026-03-17 04:14:00,2324,54,2324,44,0,01,0,09999999999990905
2026-03-17 04:15:00,2327,62,2327,52,0,01,0,09999999999990905
2026-03-17 04:16:00,2324,2599999999998,2324,16,0,01,0,09999999999990905
2026-03-17 04:17:00,2320,6,2320,5,0,01,0,09999999999990905
2026-03-17 04:18:00,2319,5099999999998,2319,41,0,01,0,09999999999990905
2026-03-17 04:19:00,2319,0899999999997,2318,99,0,01,0,09999999999990905
2026-03-17 04:20:00,2319,31,2319,21,0,01,0,09999999999990905
2026-03-17 04:21:00,2319,31,2319,21,0,01,0,09999999999990905
2026-03-17 04:22:00,2309,74,2309,64,0,01,0,09999999999990905
2026-03-17 04:23:00,2310,5299999999997,2310,43,0,01,0,09999999999990905
2026-03-17 04:24:00,2314,16,2314,06,0,01,0,09999999999990905
2026-03-17 04:25:00,2311,14,2311,04,0,01,0,09999999999990905
2026-03-17 04:26:00,2313,83,2313,73,0,01,0,09999999999990905
2026-03-17 04:27:00,2312,54,2312,44,0,01,0,09999999999990905
2026-03-17 04:28:00,2313,49,2313,39,0,01,0,09999999999990905
2026-03-17 04:29:00,2309,71,2309,61,0,01,0,09999999999990905
2026-03-17 04:30:00,2312,44,2312,34,0,01,0,09999999999990905
2026-03-17 04:31:00,2315,77,2315,67,0,01,0,09999999999990905
2026-03-17 04:32:00,2309,43,2309,33,0,01,0,09999999999990905
2026-03-17 04:33:00,2307,11,2307,01,0,01,0,09999999999990905
2026-03-17 04:34:00,2308,22,2308,12,0,01,0,09999999999990905
2026-03-17 04:35:00,2309,27,2309,17,0,01,0,09999999999990905
2026-03-17 04:36:00,2308,08,2307,98,0,01,0,09999999999990905
2026-03-17 04:37:00,2309,87,2309,77,0,01,0,09999999999990905
2026-03-17 04:38:00,2311,14,2311,04,0,01,0,09999999999990905
2026-03-17 04:39:00,2310,5499999999997,2310,45,0,01,0,09999999999990905
2026-03-17 04:40:00,2302,72,2302,62,0,01,0,09999999999990905
2026-03-17 04:41:00,2298,22,2298,12,0,01,0,09999999999990905
2026-03-17 04:42:00,2300,7,2300,6,0,01,0,09999999999990905
2026-03-17 04:43:00,2306,37,2306,27,0,01,0,09999999999990905
2026-03-17 04:44:00,2306,31,2306,21,0,01,0,09999999999990905
2026-03-17 04:45:00,2303,7,2303,6,0,01,0,09999999999990905
2026-03-17 04:46:00,2305,0899999999997,2304,99,0,01,0,09999999999990905
2026-03-17 04:47:00,2306,9,2306,8,0,01,0,09999999999990905
2026-03-17 04:48:00,2306,0699999999997,2305,97,0,01,0,09999999999990905
2026-03-17 04:49:00,2306,64,2306,54,0,01,0,09999999999990905
2026-03-17 04:50:00,2309,72,2309,62,0,01,0,09999999999990905
2026-03-17 04:51:00,2308,97,2308,87,0,01,0,09999999999990905
2026-03-17 04:52:00,2311,62,2311,52,0,01,0,09999999999990905
2026-03-17 04:53:00,2310,68,2310,58,0,01,0,09999999999990905
2026-03-17 04:54:00,2312,22,2312,12,0,01,0,09999999999990905
2026-03-17 04:55:00,2311,35,2311,25,0,01,0,09999999999990905
2026-03-17 04:56:00,2311,65,2311,55,0,01,0,09999999999990905
2026-03-17 04:57:00,2311,67,2311,57,0,01,0,09999999999990905
2026-03-17 04:58:00,2312,38,2312,28,0,01,0,09999999999990905
2026-03-17 04:59:00,2309,61,2309,51,0,01,0,09999999999990905
2026-03-17 05:00:00,2310,33,2310,23,0,01,0,09999999999990905
2026-03-17 05:01:00,2309,42,2309,32,0,01,0,09999999999990905
2026-03-17 05:02:00,2309,31,2309,21,0,01,0,09999999999990905
2026-03-17 05:03:00,2305,79,2305,69,0,01,0,09999999999990905
2026-03-17 05:04:00,2308,86,2308,76,0,01,0,09999999999990905
2026-03-17 05:05:00,2311,2999999999997,2311,2,0,01,0,09999999999990905
2026-03-17 05:06:00,2311,11,2311,01,0,01,0,09999999999990905
2026-03-17 05:07:00,2313,2599999999998,2313,16,0,01,0,09999999999990905
2026-03-17 05:08:00,2312,5699999999997,2312,47,0,01,0,09999999999990905
2026-03-17 05:09:00,2312,44,2312,34,0,01,0,09999999999990905
2026-03-17 05:10:00,2310,42,2310,32,0,01,0,09999999999990905
2026-03-17 05:11:00,2312,14,2312,04,0,01,0,09999999999990905
2026-03-17 05:12:00,2312,9,2312,8,0,01,0,09999999999990905
2026-03-17 05:13:00,2313,4,2313,3,0,01,0,09999999999990905
2026-03-17 05:14:00,2314,29,2314,19,0,01,0,09999999999990905
2026-03-17 05:15:00,2311,96,2311,86,0,01,0,09999999999990905
2026-03-17 05:16:00,2314,04,2313,94,0,01,0,09999999999990905
2026-03-17 05:17:00,2315,37,2315,27,0,01,0,09999999999990905
2026-03-17 05:18:00,2314,56,2314,46,0,01,0,09999999999990905
2026-03-17 05:19:00,2315,7799999999997,2315,68,0,01,0,09999999999990905
2026-03-17 05:20:00,2312,17,2312,07,0,01,0,09999999999990905
2026-03-17 05:21:00,2311,27,2311,17,0,01,0,09999999999990905
2026-03-17 05:22:00,2310,62,2310,52,0,01,0,09999999999990905
2026-03-17 05:23:00,2310,58,2310,48,0,01,0,09999999999990905
2026-03-17 05:24:00,2312,64,2312,54,0,01,0,09999999999990905
2026-03-17 05:25:00,2315,0499999999997,2314,95,0,01,0,09999999999990905
2026-03-17 05:26:00,2316,44,2316,34,0,01,0,09999999999990905
2026-03-17 05:27:00,2315,97,2315,87,0,01,0,09999999999990905
2026-03-17 05:28:00,2316,27,2316,17,0,01,0,09999999999990905
2026-03-17 05:29:00,2315,97,2315,87,0,01,0,09999999999990905
2026-03-17 05:30:00,2315,16,2315,06,0,01,0,09999999999990905
2026-03-17 05:31:00,2314,7799999999997,2314,68,0,01,0,09999999999990905
2026-03-17 05:32:00,2314,75,2314,65,0,01,0,09999999999990905
2026-03-17 05:33:00,2316,8399999999997,2316,74,0,01,0,09999999999990905
2026-03-17 05:34:00,2315,0699999999997,2314,97,0,01,0,09999999999990905
2026-03-17 05:35:00,2312,93,2312,83,0,01,0,09999999999990905
2026-03-17 05:36:00,2310,2599999999998,2310,16,0,01,0,09999999999990905
2026-03-17 05:37:00,2307,63,2307,53,0,01,0,09999999999990905
2026-03-17 05:38:00,2308,39,2308,29,0,01,0,09999999999990905
2026-03-17 05:39:00,2307,96,2307,86,0,01,0,09999999999990905
2026-03-17 05:40:00,2307,31,2307,21,0,01,0,09999999999990905
2026-03-17 05:41:00,2308,45,2308,35,0,01,0,09999999999990905
2026-03-17 05:42:00,2307,81,2307,71,0,01,0,09999999999990905
2026-03-17 05:43:00,2305,61,2305,51,0,01,0,09999999999990905
2026-03-17 05:44:00,2304,5299999999997,2304,43,0,01,0,09999999999990905
2026-03-17 05:45:00,2301,89,2301,79,0,01,0,09999999999990905
2026-03-17 05:46:00,2303,5699999999997,2303,47,0,01,0,09999999999990905
2026-03-17 05:47:00,2299,58,2299,48,0,01,0,09999999999990905
2026-03-17 05:48:00,2297,56,2297,46,0,01,0,09999999999990905
2026-03-17 05:49:00,2298,88,2298,78,0,01,0,09999999999990905
2026-03-17 05:50:00,2299,88,2299,78,0,01,0,09999999999990905
2026-03-17 05:51:00,2302,99,2302,89,0,01,0,09999999999990905
2026-03-17 05:52:00,2305,67,2305,57,0,01,0,09999999999990905
2026-03-17 05:53:00,2306,8199999999997,2306,72,0,01,0,09999999999990905
2026-03-17 05:54:00,2307,9,2307,8,0,01,0,09999999999990905
2026-03-17 05:55:00,2307,5299999999997,2307,43,0,01,0,09999999999990905
2026-03-17 05:56:00,2309,0299999999997,2308,93,0,01,0,09999999999990905
2026-03-17 05:57:00,2308,4,2308,3,0,01,0,09999999999990905
2026-03-17 05:58:00,2307,13,2307,03,0,01,0,09999999999990905
2026-03-17 05:59:00,2305,36,2305,26,0,01,0,09999999999990905
2026-03-17 06:00:00,2306,92,2306,82,0,01,0,09999999999990905
2026-03-17 06:01:00,2306,97,2306,87,0,01,0,09999999999990905
2026-03-17 06:02:00,2304,08,2303,98,0,01,0,09999999999990905
2026-03-17 06:03:00,2301,35,2301,25,0,01,0,09999999999990905
2026-03-17 06:04:00,2299,43,2299,33,0,01,0,09999999999990905
2026-03-17 06:05:00,2301,19,2301,09,0,01,0,09999999999990905
2026-03-17 06:06:00,2299,8199999999997,2299,72,0,01,0,09999999999990905
2026-03-17 06:07:00,2298,65,2298,55,0,01,0,09999999999990905
2026-03-17 06:08:00,2301,2,2301,1,0,01,0,09999999999990905
2026-03-17 06:09:00,2302,1,2302,0,01,0,09999999999990905
2026-03-17 06:10:00,2303,77,2303,67,0,01,0,09999999999990905
2026-03-17 06:11:00,2303,44,2303,34,0,01,0,09999999999990905
2026-03-17 06:12:00,2307,68,2307,58,0,01,0,09999999999990905
2026-03-17 06:13:00,2314,27,2314,17,0,01,0,09999999999990905
2026-03-17 06:14:00,2316,4,2316,3,0,01,0,09999999999990905
2026-03-17 06:15:00,2314,5699999999997,2314,47,0,01,0,09999999999990905
2026-03-17 06:16:00,2315,39,2315,29,0,01,0,09999999999990905
2026-03-17 06:17:00,2315,11,2315,01,0,01,0,09999999999990905
2026-03-17 06:18:00,2315,18,2315,08,0,01,0,09999999999990905
2026-03-17 06:19:00,2313,72,2313,62,0,01,0,09999999999990905
2026-03-17 06:20:00,2313,31,2313,21,0,01,0,09999999999990905
